               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.019222,            0.044813,                   0,             0.96562,             0.94713,             0.97806,             0.80273,            0.018639,            0.030425,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.019077,            0.044337,                   0,             0.95743,             0.95632,             0.97987,             0.80316,            0.018522,            0.029755,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.018999,            0.040001,                   0,             0.96073,             0.95161,             0.97976,             0.79604,            0.019136,            0.030368,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.018666,            0.044671,                   0,             0.95761,             0.95308,             0.98074,             0.79785,            0.018554,            0.030148,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.017971,            0.040798,                   0,             0.96882,             0.95678,             0.97865,             0.80531,            0.018729,            0.030142,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.019282,            0.041775,                   0,             0.96161,             0.93842,             0.97191,             0.79558,            0.019435,            0.030932,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.018773,            0.041033,                   0,             0.96144,             0.96041,             0.98132,             0.80502,            0.018579,            0.029461,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.018493,            0.040762,                   0,             0.96177,              0.9591,             0.98044,             0.81446,            0.018632,            0.030064,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.019114,            0.044415,                   0,             0.96613,             0.96199,             0.97897,             0.81049,            0.018818,            0.030018,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.01926,            0.043013,                   0,             0.95358,             0.96188,             0.97889,             0.80103,            0.018896,            0.030762,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.017927,            0.041271,                   0,             0.96154,             0.95308,             0.97823,             0.79402,            0.019436,            0.030963,                   0,            0.004555,            0.004555,            0.004555
                 167,             0.01888,            0.042917,                   0,              0.9675,             0.96334,             0.97894,             0.79911,             0.01895,            0.029413,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.018204,            0.041702,                   0,             0.96829,             0.96774,             0.97972,             0.80368,            0.018697,            0.028637,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.017878,            0.042128,                   0,              0.9646,             0.95894,             0.97876,             0.80542,            0.018648,            0.028621,                   0,            0.004456,            0.004456,            0.004456
